filename ,subjectID,verification ,age,Gender,Ethnicity,device,experimentDuration ,videoOrder,treatmentLabel ,videoLabel ,targetLabel ,face0 ,face1 ,face2 ,face3 ,face4 ,face5 ,videoCheck ,SeenBefore,faceSelected ,confidence ,attentionCheckSelected ,correct,SaidAbsentOrPresent,videoCheck,attentionCheck,completedTwice,SeenCheck,include
ucsd_5,448,319bkkg18a6,18,Female,Asian,Laptop/Computer,700341,1,control,mugging,absent,mugging_control_29,mugging_control_40,mugging_innocent_13,mugging_control_21,mugging_control_32,mugging_control_19,No,No,face5,70,two,filler,Present,, ,,,yes
ucsd_5,449,ktxijydlyjm8jusceecihehfr,17,Female,Mexican-American,Laptop/Computer,964499,2,simultaneousShowup,mugging,present,mugging_lineup_8,mugging_lineup_39,mugging_lineup_15,mugging_lineup_22,mugging_lineup_perpetrator,mugging_lineup_24,,No,no,60,two,0,Absent,, ,,,yes
ucsd_5,449,ktxijydlyjm8jusceecihehfr,17,Female,Mexican-American,Laptop/Computer,964499,1,simultaneousShowup,graffiti,absent,graffiti_lineup_13,graffiti_lineup_3,graffiti_innocent_25,graffiti_lineup_32,graffiti_lineup_10,graffiti_lineup_21,,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,450,twb37z6fdkm,18,Female,Asian,Laptop/Computer,1012290,2,simultaneousShowup,graffiti,present,graffiti_lineup_16,graffiti_lineup_40,graffiti_lineup_perpetrator,graffiti_lineup_33,graffiti_lineup_18,graffiti_lineup_17,no,No,yes,70,one,1,Present,, ,,,yes
ucsd_5,450,twb37z6fdkm,18,Female,Asian,Laptop/Computer,1012290,1,simultaneousShowup,mugging,absent,mugging_lineup_36,mugging_lineup_33,mugging_lineup_31,mugging_innocent_1,mugging_lineup_39,mugging_lineup_5,no,No,no,70,two,1,Absent,, ,,,yes
ucsd_5,451,cvslz2zbe99,22,Male,Asian,Laptop/Computer,1255249,2,showup,mugging,absent,mugging_innocent_23,,,,,,,No,no,50,two,1,Absent,, ,,,yes
ucsd_5,451,cvslz2zbe99,22,Male,Asian,Laptop/Computer,1255249,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,100,one,1,Present,, ,,,yes
ucsd_5,452,3rggumhuguf,19,Female,Asian,Phone,760040,2,showup,graffiti,absent,graffiti_innocent_10,,,,,,,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,452,3rggumhuguf,19,Female,Asian,Phone,760040,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,453,3usyi6svi6zjhxqgsf4aq0k9,18,Female,Asian,Laptop/Computer,814901,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,There was no technical problems.,No,no,50,two,0,Absent,,1,,,no
ucsd_5,453,3usyi6svi6zjhxqgsf4aq0k9,18,Female,Asian,Laptop/Computer,814901,1,showup,graffiti,absent,graffiti_innocent_34,,,,,,"I did not experience any technical problems,  although the guy in the video did pause for a moment after spray painting the last letter.",No,no,70,two,1,Absent,,1,,,no
ucsd_5,454,4e4ltp0zlyy,18,Female,Caucasian,Laptop/Computer,923946,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,90,one,1,Present,, ,,,yes
ucsd_5,454,4e4ltp0zlyy,18,Female,Caucasian,Laptop/Computer,923946,1,showup,mugging,absent,mugging_innocent_1,,,,,,,No,yes,80,two,0,Present,, ,,,yes
ucsd_5,455,ocdvlr9w17,20,Female,Asian,Laptop/Computer,789761,2,control,mugging,absent,mugging_control_23,mugging_innocent_35,mugging_control_5,mugging_control_34,mugging_control_39,mugging_control_37,No,No,notpresent,90,two,1,Absent,, ,,,yes
ucsd_5,455,ocdvlr9w17,20,Female,Asian,Laptop/Computer,789761,1,control,graffiti,present,graffiti_control_1,graffiti_control_25,graffiti_control_8,graffiti_control_4,graffiti_control_38,graffiti_control_perpetrator,I did not encounter any technical problems,No,face5,90,one,1,Present,, ,,,yes
ucsd_5,456,plwhvlbf35o2zbczwqr8me7b9,18,Female,Asian,Tablet,1050855,2,control,graffiti,absent,graffiti_control_7,graffiti_control_12,graffiti_innocent_19,graffiti_control_5,graffiti_control_10,graffiti_control_31,,No,face2,70,one,0,Present,, ,,,yes
ucsd_5,456,plwhvlbf35o2zbczwqr8me7b9,18,Female,Asian,Tablet,1050855,1,control,mugging,present,mugging_control_26,mugging_control_15,mugging_control_7,mugging_control_perpetrator,mugging_control_8,mugging_control_6,,No,notpresent,50,two,0,Absent,, ,,,yes
ucsd_5,457,wm03mclv88kj35kb3lgwg66r,18,Female,Asian,Laptop/Computer,825101,2,control,mugging,present,mugging_control_1,mugging_control_4,mugging_control_10,mugging_control_6,mugging_control_perpetrator,mugging_control_27,no,No,face3,40,two,0,Present,, ,,,yes
ucsd_5,457,wm03mclv88kj35kb3lgwg66r,18,Female,Asian,Laptop/Computer,825101,1,control,graffiti,absent,graffiti_control_7,graffiti_control_39,graffiti_innocent_38,graffiti_control_1,graffiti_control_12,graffiti_control_3,I did not encounter any technical problems during the video,No,notpresent,70,one,1,Absent,, ,,,yes
ucsd_5,458,y6wgx1muheoish3qh1d2yy14i,21,Female,Other,Tablet,685075,2,control,graffiti,present,graffiti_control_34,graffiti_control_26,graffiti_control_perpetrator,graffiti_control_24,graffiti_control_9,graffiti_control_4,NO issue,No,face0,50,one,0,Present,, ,,,yes
ucsd_5,458,y6wgx1muheoish3qh1d2yy14i,21,Female,Other,Tablet,685075,1,control,mugging,absent,mugging_innocent_10,mugging_control_23,mugging_control_28,mugging_control_26,mugging_control_21,mugging_control_13,i) There was no volume from the start of the video to the end,No,face3,60,two,filler,Present,, ,,,yes
ucsd_5,459,x1n77rxvh53cu0wohrpphkt9,25,selectone,Caucasian,Laptop/Computer,797812,2,simultaneousShowup,mugging,present,mugging_lineup_34,mugging_lineup_29,mugging_lineup_perpetrator,mugging_lineup_38,mugging_lineup_16,mugging_lineup_13,,No,no,80,two,0,Absent,, ,,,yes
ucsd_5,459,x1n77rxvh53cu0wohrpphkt9,25,selectone,Caucasian,Laptop/Computer,797812,1,simultaneousShowup,graffiti,absent,graffiti_lineup_6,graffiti_innocent_11,graffiti_lineup_9,graffiti_lineup_5,graffiti_lineup_39,graffiti_lineup_8,,No,no,100,one,1,Absent,, ,,,yes
ucsd_5,460,oabimx8zlhjpduydd0aawnrk9,18,Male,Asian,Laptop/Computer,778130,2,showup,mugging,absent,mugging_innocent_25,,,,,,NO,No,no,50,two,1,Absent,, ,,,yes
ucsd_5,460,oabimx8zlhjpduydd0aawnrk9,18,Male,Asian,Laptop/Computer,778130,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no technical issues,No,yes,70,one,1,Present,, ,,,yes
ucsd_5,461,ueswerm1o8lif0g6zo69wwmi,18,Male,Asian,Laptop/Computer,750364,2,showup,graffiti,absent,graffiti_innocent_9,,,,,,,No,yes,40,one,0,Present,, ,,,yes
ucsd_5,461,ueswerm1o8lif0g6zo69wwmi,18,Male,Asian,Laptop/Computer,750364,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,462,q4lijvauyqa,18,Male,Asian,Laptop/Computer,810089,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,NA,No,yes,100,two,1,Present,, ,,,yes
ucsd_5,462,q4lijvauyqa,18,Male,Asian,Laptop/Computer,810089,1,showup,graffiti,absent,graffiti_innocent_25,,,,,,NA,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,463,d16tr7t6rttj5muij6yge3ik9,18,Female,Asian,Laptop/Computer,727571,2,simultaneousShowup,mugging,absent,mugging_lineup_11,mugging_lineup_33,mugging_lineup_19,mugging_lineup_27,mugging_lineup_28,mugging_innocent_37,,No,no,80,two,1,Absent,, ,,,yes
ucsd_5,463,d16tr7t6rttj5muij6yge3ik9,18,Female,Asian,Laptop/Computer,727571,1,simultaneousShowup,graffiti,present,graffiti_lineup_35,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_2,graffiti_lineup_12,graffiti_lineup_4,,No,no,60,one,0,Absent,, ,,,yes
ucsd_5,464,j009pkp6sc4vv6gx661jrlik9,19,Male,Asian,Laptop/Computer,923084,2,simultaneousShowup,graffiti,absent,graffiti_lineup_29,graffiti_lineup_40,graffiti_lineup_24,graffiti_innocent_3,graffiti_lineup_33,graffiti_lineup_17,,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,464,j009pkp6sc4vv6gx661jrlik9,19,Male,Asian,Laptop/Computer,923084,1,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_19,mugging_lineup_38,mugging_lineup_31,mugging_lineup_4,,No,no,30,two,0,Absent,, ,,,yes
ucsd_5,465,2sww6esdr8xa6vvf3qo01nstt9,18,Female,Asian,Laptop/Computer,831433,2,simultaneousShowup,graffiti,present,graffiti_lineup_31,graffiti_lineup_24,graffiti_lineup_perpetrator,graffiti_lineup_29,graffiti_lineup_13,graffiti_lineup_32,,No,yes,100,one,1,Present,, ,,,yes
ucsd_5,465,2sww6esdr8xa6vvf3qo01nstt9,18,Female,Asian,Laptop/Computer,831433,1,simultaneousShowup,mugging,absent,mugging_lineup_7,mugging_lineup_9,mugging_lineup_35,mugging_lineup_4,mugging_lineup_34,mugging_innocent_25,,No,no,70,two,1,Absent,, ,,,yes
ucsd_5,466,dcnzscvavyl,18,Male,Asian,Laptop/Computer,924451,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,100,one,1,Present,, ,,,yes
ucsd_5,466,dcnzscvavyl,18,Male,Asian,Laptop/Computer,924451,1,showup,mugging,absent,mugging_innocent_25,,,,,,,No,yes,80,two,0,Present,, ,,,yes
ucsd_5,467,cvqb7pvdf5tefkr5olb22tvs4i,18,Female,Caucasian,Laptop/Computer,976055,2,control,mugging,absent,mugging_control_10,mugging_innocent_40,mugging_control_37,mugging_control_13,mugging_control_11,mugging_control_28,No,No,notpresent,50,two,1,Absent,, ,,,yes
ucsd_5,467,cvqb7pvdf5tefkr5olb22tvs4i,18,Female,Caucasian,Laptop/Computer,976055,1,control,graffiti,present,graffiti_control_35,graffiti_control_perpetrator,graffiti_control_3,graffiti_control_38,graffiti_control_18,graffiti_control_24,No,No,face3,70,one,0,Present,, ,,,yes
ucsd_5,468,dsu2tf7gldfqjaj14hnziftj4i,18,Female,Asian,Laptop/Computer,747420,2,control,graffiti,absent,graffiti_control_32,graffiti_control_35,graffiti_control_8,graffiti_innocent_31,graffiti_control_34,graffiti_control_37,No technical errors,No,face4,90,one,filler,Present,, ,,,yes
ucsd_5,468,dsu2tf7gldfqjaj14hnziftj4i,18,Female,Asian,Laptop/Computer,747420,1,control,mugging,present,mugging_control_perpetrator,mugging_control_7,mugging_control_32,mugging_control_8,mugging_control_29,mugging_control_28,I didn't encounter any technical problems,No,face3,70,two,0,Present,, ,,,yes
ucsd_5,469,frvfcfkrteotyork3d65x3l3di,20,Female,Asian,Laptop/Computer,826400,2,control,mugging,present,mugging_control_10,mugging_control_21,mugging_control_perpetrator,mugging_control_13,mugging_control_31,mugging_control_36,No,No,face2,100,two,1,Present,, ,,,yes
ucsd_5,469,frvfcfkrteotyork3d65x3l3di,20,Female,Asian,Laptop/Computer,826400,1,control,graffiti,absent,graffiti_control_21,graffiti_innocent_34,graffiti_control_11,graffiti_control_19,graffiti_control_16,graffiti_control_10,"When he was spray painting he froze for a few seconds,  but I thought that was intentional and I didn't even notice that it was supposed to be a technical issue.  I thought he was just trying to think of what to spray next.",No,face3,50,one,filler,Present,, ,,,yes
ucsd_5,470,y2hov28i6m,27,Female,Prefer not to say,Laptop/Computer,695929,2,simultaneousShowup,mugging,absent,mugging_lineup_39,mugging_lineup_11,mugging_lineup_34,mugging_innocent_38,mugging_lineup_36,mugging_lineup_15,no,No,no,60,two,1,Absent,, ,,,yes
ucsd_5,470,y2hov28i6m,27,Female,Prefer not to say,Laptop/Computer,695929,1,simultaneousShowup,graffiti,present,graffiti_lineup_10,graffiti_lineup_26,graffiti_lineup_39,graffiti_lineup_13,graffiti_lineup_perpetrator,graffiti_lineup_28,,No,yes,100,one,1,Present,, ,,,yes
ucsd_5,471,m4d93qhyc1,18,Female,Mexican-American,Laptop/Computer,785083,2,simultaneousShowup,graffiti,absent,graffiti_lineup_35,graffiti_lineup_28,graffiti_lineup_18,graffiti_lineup_30,graffiti_lineup_17,graffiti_innocent_21,,No,no,100,one,1,Absent,, ,,,yes
ucsd_5,471,m4d93qhyc1,18,Female,Mexican-American,Laptop/Computer,785083,1,simultaneousShowup,mugging,present,mugging_lineup_40,mugging_lineup_30,mugging_lineup_38,mugging_lineup_29,mugging_lineup_15,mugging_lineup_perpetrator,,No,yes,100,two,1,Present,, ,,,yes
ucsd_5,472,6x29rvn61r6v0nt9fl16h6w29,18,Female,Caucasian,Laptop/Computer,740748,2,control,graffiti,present,graffiti_control_10,graffiti_control_30,graffiti_control_perpetrator,graffiti_control_7,graffiti_control_25,graffiti_control_39,,No,face2,70,one,1,Present,, ,,,yes
ucsd_5,472,6x29rvn61r6v0nt9fl16h6w29,18,Female,Caucasian,Laptop/Computer,740748,1,control,mugging,absent,mugging_innocent_7,mugging_control_40,mugging_control_6,mugging_control_34,mugging_control_1,mugging_control_13,,No,notpresent,60,two,1,Absent,, ,,,yes
ucsd_5,473,r5nyylyrb7xloflnevov18aor,18,Female,Filipino,Laptop/Computer,822073,2,simultaneousShowup,graffiti,present,graffiti_lineup_6,graffiti_lineup_38,graffiti_lineup_perpetrator,graffiti_lineup_16,graffiti_lineup_3,graffiti_lineup_10,None,No,yes,90,one,1,Present,, ,,,yes
ucsd_5,473,r5nyylyrb7xloflnevov18aor,18,Female,Filipino,Laptop/Computer,822073,1,simultaneousShowup,mugging,absent,mugging_lineup_34,mugging_lineup_29,mugging_lineup_31,mugging_lineup_20,mugging_innocent_33,mugging_lineup_25,none,No,no,80,two,1,Absent,, ,,,yes
ucsd_5,474,zqlvryjyah245o4dkj4i,18,Female,Other,Laptop/Computer,1485175,2,simultaneousShowup,mugging,present,mugging_lineup_10,mugging_lineup_38,mugging_lineup_30,mugging_lineup_1,mugging_lineup_4,mugging_lineup_perpetrator,,No,yes,100,two,1,Present,, ,,,yes
ucsd_5,474,zqlvryjyah245o4dkj4i,18,Female,Other,Laptop/Computer,1485175,1,simultaneousShowup,graffiti,absent,graffiti_lineup_39,graffiti_lineup_1,graffiti_lineup_4,graffiti_innocent_33,graffiti_lineup_9,graffiti_lineup_25,,No,no,60,one,1,Absent,, ,,,yes
ucsd_5,475,5mm3a4f4s2z5dc950h4lu40a4i,18,Female,Asian,Laptop/Computer,1128978,2,showup,mugging,absent,mugging_innocent_4,,,,,,No problems.,No,no,50,two,1,Absent,, ,,,yes
ucsd_5,475,5mm3a4f4s2z5dc950h4lu40a4i,18,Female,Asian,Laptop/Computer,1128978,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,No technical problems occurred.,No,yes,60,one,1,Present,, ,,,yes
ucsd_5,476,h5p9gpd39ogmfntyp0cwvobt9,19,Female,Asian,Laptop/Computer,689527,2,showup,graffiti,absent,graffiti_innocent_5,,,,,,NO,No,no,70,one,1,Absent,, ,,,yes
ucsd_5,476,h5p9gpd39ogmfntyp0cwvobt9,19,Female,Asian,Laptop/Computer,689527,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,no,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,477,py5hcn2e0ww77epnrf36usor,22,Male,Latino,Laptop/Computer,870913,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,no,90,two,0,Absent,, ,,,yes
ucsd_5,477,py5hcn2e0ww77epnrf36usor,22,Male,Latino,Laptop/Computer,870913,1,showup,graffiti,absent,graffiti_innocent_23,,,,,,,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,478,5s0w4w4wv3brcnmi,18,Female,Asian,Laptop/Computer,916543,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,There is still no voice in this video,No,yes,70,one,1,Present,, ,,,yes
ucsd_5,478,5s0w4w4wv3brcnmi,18,Female,Asian,Laptop/Computer,916543,1,showup,mugging,absent,mugging_innocent_13,,,,,,There was no voice in this video.,No,no,50,two,1,Absent,, ,,,yes
ucsd_5,479,hk8jq4w4vgxzkz9iow4dvx6r,18,Female,Asian,Laptop/Computer,794202,2,control,mugging,absent,mugging_innocent_10,mugging_control_39,mugging_control_1,mugging_control_22,mugging_control_30,mugging_control_6,,No,notpresent,80,two,1,Absent,, ,,,yes
ucsd_5,479,hk8jq4w4vgxzkz9iow4dvx6r,18,Female,Asian,Laptop/Computer,794202,1,control,graffiti,present,graffiti_control_perpetrator,graffiti_control_1,graffiti_control_26,graffiti_control_7,graffiti_control_21,graffiti_control_31,,No,face0,70,one,1,Present,, ,,,yes
ucsd_5,480,0b4gyorlj3zs909zzzpzld6lxr,18,Female,Asian,Laptop/Computer,706254,2,control,graffiti,absent,graffiti_control_26,graffiti_control_9,graffiti_control_11,graffiti_innocent_13,graffiti_control_23,graffiti_control_1,,No,notpresent,80,one,1,Absent,, ,,,yes
ucsd_5,480,0b4gyorlj3zs909zzzpzld6lxr,18,Female,Asian,Laptop/Computer,706254,1,control,mugging,present,mugging_control_16,mugging_control_35,mugging_control_29,mugging_control_10,mugging_control_perpetrator,mugging_control_34,,No,notpresent,90,two,0,Absent,, ,,,yes
ucsd_5,481,tcilh04gcf5wirf4fi7jy8pvi,21,Female,Asian,Laptop/Computer,679215,2,control,mugging,present,mugging_control_23,mugging_control_19,mugging_control_perpetrator,mugging_control_35,mugging_control_29,mugging_control_26,No,No,notpresent,30,two,0,Absent,, ,,,yes
ucsd_5,481,tcilh04gcf5wirf4fi7jy8pvi,21,Female,Asian,Laptop/Computer,679215,1,control,graffiti,absent,graffiti_control_2,graffiti_control_32,graffiti_control_31,graffiti_innocent_17,graffiti_control_26,graffiti_control_19,No,No,face0,30,one,filler,Present,, ,,,yes
ucsd_5,482,v0y9oxlaajnn,18,Female,Latino,Laptop/Computer,1004963,2,control,graffiti,present,graffiti_control_perpetrator,graffiti_control_33,graffiti_control_21,graffiti_control_34,graffiti_control_30,graffiti_control_4,Did not experience any technical problems.,No,face0,60,one,1,Present,, ,,,yes
ucsd_5,482,v0y9oxlaajnn,18,Female,Latino,Laptop/Computer,1004963,1,control,mugging,absent,mugging_control_15,mugging_control_31,mugging_control_13,mugging_control_34,mugging_control_29,mugging_innocent_38,"The video appeared to play smoothly until the end. When I scrolled down to press continue, the ""loading bar"" seemed to have not finished playing the video after the guy on the phone ran after the thief. Other than that,  I did not view any technical problems.",No,face1,50,two,filler,Present,, ,,,yes
ucsd_5,483,r02rs3046qlbibagxg61rlik9,20,Female,Asian,Laptop/Computer,1177285,2,simultaneousShowup,mugging,absent,mugging_lineup_20,mugging_lineup_11,mugging_lineup_7,mugging_innocent_30,mugging_lineup_21,mugging_lineup_27,"uumm.. did not seem like the video paused at all. He did like stop walking briefly like when he walked towards the camera while txting,  paused,  then turned to talk on the phone",No,no,60,two,1,Absent,, ,,,yes
ucsd_5,483,r02rs3046qlbibagxg61rlik9,20,Female,Asian,Laptop/Computer,1177285,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_32,graffiti_lineup_23,graffiti_lineup_9,graffiti_lineup_37,graffiti_lineup_33,hmm.. the guy did pause towards the end of the video but i'm not sure if that was due to a technical issue? It happened when he was spray painting the wall with paper so maybe close to the 27 seconds mark of 31 seconds? ,No,yes,60,one,1,Present,, ,,,yes
ucsd_5,484,me7nda6c3pdaznhwtoyiizfr,18,Female,Mexican-American,Laptop/Computer,791655,2,simultaneousShowup,graffiti,absent,graffiti_innocent_38,graffiti_lineup_5,graffiti_lineup_12,graffiti_lineup_9,graffiti_lineup_19,graffiti_lineup_3,N/A,No,no,60,one,1,Absent,, ,,,yes
ucsd_5,484,me7nda6c3pdaznhwtoyiizfr,18,Female,Mexican-American,Laptop/Computer,791655,1,simultaneousShowup,mugging,present,mugging_lineup_34,mugging_lineup_24,mugging_lineup_perpetrator,mugging_lineup_25,mugging_lineup_29,mugging_lineup_13,n/a,No,yes,60,two,1,Present,, ,,,yes
ucsd_5,485,9thj9bfcrq,21,Female,Latino,Laptop/Computer,896032,2,simultaneousShowup,mugging,present,mugging_lineup_6,mugging_lineup_31,mugging_lineup_7,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_30,N/A,No,yes,80,two,1,Present,, ,,,yes
ucsd_5,485,9thj9bfcrq,21,Female,Latino,Laptop/Computer,896032,1,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_29,graffiti_innocent_7,graffiti_lineup_26,graffiti_lineup_33,graffiti_lineup_8,N/A,No,no,60,one,1,Absent,, ,,,yes
ucsd_5,486,nzhmbwpw9rj,25,Female,Other,Laptop/Computer,880949,2,showup,mugging,absent,mugging_innocent_31,,,,,,There were no technical issues while viewing or loading the video. ,No,yes,50,two,0,Present,, ,,,yes
ucsd_5,486,nzhmbwpw9rj,25,Female,Other,Laptop/Computer,880949,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,no,30,one,0,Absent,, ,,,yes
ucsd_5,487,p3urc7iqs997wjfj5xchgds4i,21,Female,Asian,Laptop/Computer,668152,2,simultaneousShowup,graffiti,present,graffiti_lineup_18,graffiti_lineup_28,graffiti_lineup_40,graffiti_lineup_16,graffiti_lineup_1,graffiti_lineup_perpetrator,,No,yes,100,one,1,Present,, ,,,yes
ucsd_5,487,p3urc7iqs997wjfj5xchgds4i,21,Female,Asian,Laptop/Computer,668152,1,simultaneousShowup,mugging,absent,mugging_lineup_6,mugging_innocent_33,mugging_lineup_15,mugging_lineup_37,mugging_lineup_22,mugging_lineup_20,,No,no,70,two,1,Absent,, ,,,yes
ucsd_5,488,femb8pc86c2du9p0c5ndbo6r,18,Female,Asian,Laptop/Computer,713558,2,showup,graffiti,absent,graffiti_innocent_3,,,,,,,No,no,50,one,1,Absent,, ,,,yes
ucsd_5,488,femb8pc86c2du9p0c5ndbo6r,18,Female,Asian,Laptop/Computer,713558,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,50,two,1,Present,, ,,,yes
ucsd_5,489,o272pgom645z8ftlfhrpphkt9,19,Female,Caucasian,Laptop/Computer,868845,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,No technical problems,No,yes,90,two,1,Present,, ,,,yes
ucsd_5,489,o272pgom645z8ftlfhrpphkt9,19,Female,Caucasian,Laptop/Computer,868845,1,showup,graffiti,absent,graffiti_innocent_9,,,,,,No technical problems ,No,no,70,one,1,Absent,, ,,,yes
ucsd_5,490,qytxi5mdnuylny2w86r2uik9,20,Female,Mexican-American,Laptop/Computer,716953,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,N/A,Video A,yes,70,one,1,Present,, ,,1,no
ucsd_5,490,qytxi5mdnuylny2w86r2uik9,20,Female,Mexican-American,Laptop/Computer,716953,1,showup,mugging,absent,mugging_innocent_32,,,,,,N/A,Video A,no,70,two,1,Absent,, ,,1,no
ucsd_5,491,1iooms309qpucktkuwmtkgwrk9,18,Male,Asian,Laptop/Computer,1003693,2,control,mugging,absent,mugging_control_34,mugging_innocent_38,mugging_control_27,mugging_control_11,mugging_control_13,mugging_control_10,NO,No,face0,100,two,filler,Present,, ,,,yes
ucsd_5,491,1iooms309qpucktkuwmtkgwrk9,18,Male,Asian,Laptop/Computer,1003693,1,control,graffiti,present,graffiti_control_24,graffiti_control_25,graffiti_control_perpetrator,graffiti_control_31,graffiti_control_39,graffiti_control_30,,No,face5,80,one,0,Present,, ,,,yes
