subNum,condition,lineupType,suspectPosition,suspectID,suspectConf,fill1ID,fill1Conf,fill2ID,fill2Conf,fill3ID,fill3Conf,fill4ID,fill4Conf,fill5ID,fill5Conf,fill6ID,fill6Conf
2384,Target Present,Showup,,Yes,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2385,Target Present,Lineup,pos 1,Yes,90,NaN,NaN,No,100,No,100,No,90,No,100,No,100
2386,Target Absent,Showup,,,NaN,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2387,Target Absent,Lineup,,,NaN,No,100,Yes,81,No,20,No,100,No,100,No,100
2388,Target Absent,Lineup,,,NaN,No,17,No,0,No,71,Yes,76,No,100,No,100
2389,Target Absent,Lineup,,,NaN,No,100,No,18,No,100,No,33,No,63,No,47
2390,Target Absent,Showup,,,NaN,No,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2391,Target Present,Lineup,pos 2,Yes,82,No,99,NaN,NaN,No,92,No,57,No,99,No,94
2392,Target Absent,Showup,,,NaN,No,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2394,Target Absent,Lineup,,,NaN,No,60,Yes,80,No,100,No,80,No,100,Yes,70
2395,Target Absent,Showup,,,NaN,Yes,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2396,Target Absent,Showup,,,NaN,No,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2397,Target Absent,Showup,,,NaN,No,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2399,Target Present,Lineup,pos 4,Yes,80,No,100,No,100,Yes,70,NaN,NaN,No,100,No,90
2400,Target Absent,Showup,,,NaN,No,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2401,Target Present,Showup,,Yes,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2402,Target Absent,Lineup,,,NaN,No,60,Yes,60,No,70,No,60,No,60,No,60
2406,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,Yes,83,No,100,No,100
2407,Target Absent,Showup,,,NaN,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2408,Target Absent,Lineup,,,NaN,No,96,No,45,No,86,No,86,No,26,No,84
2412,Target Present,Showup,,Yes,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2413,Target Present,Lineup,pos 1,Yes,95,NaN,NaN,No,100,No,100,No,100,No,81,No,100
2414,Target Absent,Showup,,,NaN,Yes,46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2415,Target Present,Lineup,pos 2,Yes,51,No,40,NaN,NaN,No,70,No,60,No,80,No,51
2418,Target Absent,Lineup,,,NaN,Yes,53,No,47,No,43,No,79,Yes,55,No,78
2429,Target Present,Showup,,No,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2431,Target Absent,Showup,,,NaN,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2433,Target Absent,Showup,,,NaN,No,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2434,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2435,Target Present,Showup,,No,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2437,Target Present,Lineup,pos 5,Yes,100,No,70,No,70,No,82,No,85,NaN,NaN,No,89
2440,Target Absent,Lineup,,,NaN,Yes,70,No,15,No,0,No,0,Yes,70,No,0
2441,Target Absent,Showup,,,NaN,No,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2442,Target Present,Lineup,pos 2,Yes,80,Yes,30,NaN,NaN,No,100,Yes,60,No,50,No,100
2443,Target Present,Showup,,Yes,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2444,Target Absent,Showup,,,NaN,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2445,Target Present,Lineup,pos 3,Yes,51,No,41,No,20,NaN,NaN,No,79,No,87,No,82
2446,Target Absent,Showup,,,NaN,Yes,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2447,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2448,Target Present,Showup,,No,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2449,Target Present,Lineup,pos 6,Yes,59,No,100,No,100,No,90,No,100,Yes,56,NaN,NaN
2450,Target Present,Showup,,Yes,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2454,Target Absent,Lineup,,,NaN,No,81,No,87,No,88,No,100,No,100,No,100
2455,Target Absent,Lineup,,,NaN,No,69,No,44,No,71,No,70,No,14,No,40
2457,Target Present,Lineup,pos 1,No,30,NaN,NaN,No,43,No,19,No,40,No,44,No,51
2458,Target Absent,Showup,,,NaN,No,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2459,Target Present,Lineup,pos 6,No,96,No,81,No,90,Yes,92,No,100,No,97,NaN,NaN
2460,Target Absent,Showup,,,NaN,No,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2462,Target Present,Lineup,pos 3,Yes,100,No,82,No,83,NaN,NaN,No,100,No,94,No,97
2463,Target Present,Showup,,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2465,Target Present,Showup,,Yes,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2466,Target Present,Lineup,pos 5,Yes,100,No,35,Yes,70,No,25,Yes,91,NaN,NaN,No,15
2468,Target Present,Showup,,Yes,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2469,Target Present,Showup,,Yes,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2470,Target Present,Showup,,Yes,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2471,Target Absent,Showup,,,NaN,Yes,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2472,Target Absent,Lineup,,,NaN,No,66,No,66,No,40,No,89,No,30,No,80
2473,Target Present,Lineup,pos 6,No,95,No,95,Yes,93,No,96,No,94,No,94,NaN,NaN
2474,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,100,No,100,No,100
2475,Target Present,Lineup,pos 4,No,98,No,51,No,50,Yes,100,NaN,NaN,No,95,No,49
2476,Target Present,Showup,,Yes,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2477,Target Present,Lineup,pos 6,Yes,100,No,27,No,80,No,80,No,100,No,100,NaN,NaN
2480,Target Absent,Showup,,,NaN,No,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2481,Target Present,Showup,,Yes,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2482,Target Absent,Showup,,,NaN,No,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2483,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2484,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2485,Target Present,Showup,,Yes,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2486,Target Absent,Lineup,,,NaN,No,100,Yes,100,No,100,No,100,No,100,No,100
2487,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2488,Target Absent,Lineup,,,NaN,No,8,No,7,No,8,No,15,No,8,No,15
2489,Target Present,Showup,,Yes,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2490,Target Present,Lineup,pos 4,Yes,63,No,38,Yes,43,No,37,NaN,NaN,No,70,No,67
2491,Target Absent,Lineup,,,NaN,No,96,No,100,Yes,100,No,98,No,99,No,100
2492,Target Absent,Showup,,,NaN,Yes,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2495,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,100,No,100,No,100
2496,Target Absent,Showup,,,NaN,No,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2497,Target Absent,Showup,,,NaN,No,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2499,Target Present,Lineup,pos 6,Yes,85,No,70,No,100,No,40,No,70,No,100,NaN,NaN
2500,Target Absent,Showup,,,NaN,No,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2501,Target Present,Lineup,pos 5,No,90,No,17,Yes,71,No,65,No,62,NaN,NaN,No,29
2502,Target Absent,Showup,,,NaN,No,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2503,Target Absent,Lineup,,,NaN,No,88,No,83,No,51,Yes,80,Yes,80,No,51
2504,Target Present,Showup,,Yes,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2505,Target Present,Showup,,No,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2506,Target Absent,Lineup,,,NaN,No,80,No,70,No,70,Yes,40,No,60,No,40
2507,Target Present,Lineup,pos 5,Yes,64,Yes,40,No,40,No,61,No,63,NaN,NaN,No,99
2508,Target Absent,Showup,,,NaN,No,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2509,Target Present,Showup,,Yes,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2510,Target Present,Lineup,pos 6,Yes,90,No,30,No,100,No,52,No,99,No,100,NaN,NaN
2511,Target Absent,Lineup,,,NaN,No,66,No,93,No,79,No,95,No,79,No,96
2512,Target Absent,Showup,,,NaN,No,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2513,Target Absent,Lineup,,,NaN,No,93,No,100,No,80,No,100,No,100,Yes,72
2514,Target Present,Showup,,Yes,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2515,Target Absent,Showup,,,NaN,No,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2516,Target Present,Showup,,Yes,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2517,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2518,Target Absent,Showup,,,NaN,No,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2519,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2520,Target Present,Showup,,Yes,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2521,Target Present,Lineup,pos 3,Yes,52,No,40,No,81,NaN,NaN,No,44,No,92,No,39
2522,Target Present,Showup,,Yes,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2523,Target Absent,Lineup,,,NaN,No,60,No,92,No,51,No,61,Yes,82,No,82
2524,Target Absent,Lineup,,,NaN,No,97,No,91,No,69,Yes,72,No,63,No,81
2525,Target Absent,Showup,,,NaN,No,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2526,Target Absent,Showup,,,NaN,No,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2527,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2529,Target Absent,Showup,,,NaN,Yes,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2530,Target Absent,Showup,,,NaN,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2533,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,100,No,100,No,100
2534,Target Absent,Lineup,,,NaN,Yes,71,No,69,No,41,Yes,60,No,59,No,40
2535,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,82,No,100,No,100
2537,Target Absent,Showup,,,NaN,No,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2538,Target Absent,Lineup,,,NaN,Yes,62,No,38,No,100,No,100,No,76,No,100
2539,Target Absent,Showup,,,NaN,No,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2542,Target Present,Showup,,Yes,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2543,Target Present,Lineup,pos 4,Yes,93,No,92,Yes,73,Yes,63,NaN,NaN,No,100,No,100
2544,Target Absent,Lineup,,,NaN,No,29,No,80,Yes,33,No,76,No,92,No,92
2545,Target Absent,Showup,,,NaN,Yes,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2547,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2550,Target Present,Lineup,pos 1,Yes,92,NaN,NaN,No,100,No,100,No,100,No,100,No,100
2551,Target Present,Showup,,No,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2552,Target Absent,Lineup,,,NaN,Yes,49,No,95,No,95,No,95,No,95,No,95
2553,Target Present,Lineup,pos 1,No,20,NaN,NaN,No,75,No,95,No,30,No,95,No,95
2554,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,Yes,91,No,100,No,94
2555,Target Present,Showup,,Yes,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2556,Target Present,Showup,,Yes,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2557,Target Present,Showup,,Yes,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2558,Target Absent,Lineup,,,NaN,Yes,85,No,100,No,100,No,100,No,70,No,100
2559,Target Present,Showup,,No,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2560,Target Present,Showup,,Yes,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2562,Target Absent,Showup,,,NaN,Yes,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2563,Target Present,Lineup,pos 5,Yes,100,No,70,No,70,No,100,No,100,NaN,NaN,No,100
2564,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2565,Target Absent,Lineup,,,NaN,Yes,60,No,78,No,81,No,75,No,71,No,82
2566,Target Absent,Showup,,,NaN,No,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2567,Target Present,Showup,,No,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2568,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2569,Target Absent,Showup,,,NaN,Yes,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2570,Target Present,Showup,,Yes,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2572,Target Present,Lineup,pos 4,Yes,100,No,100,No,100,No,100,NaN,NaN,No,100,No,100
2573,Target Present,Lineup,pos 4,Yes,56,Yes,40,No,71,No,61,NaN,NaN,No,51,No,58
2574,Target Absent,Lineup,,,NaN,Yes,92,No,0,No,0,No,21,No,0,No,76
2575,Target Present,Lineup,pos 4,Yes,95,No,90,No,100,No,100,NaN,NaN,No,100,No,100
2576,Target Present,Lineup,pos 2,Yes,74,No,36,NaN,NaN,No,100,No,100,No,100,No,100
2577,Target Absent,Showup,,,NaN,Yes,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2578,Target Absent,Showup,,,NaN,Yes,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2579,Target Absent,Lineup,,,NaN,Yes,70,No,93,No,81,No,66,Yes,70,No,100
2580,Target Present,Lineup,pos 3,Yes,83,No,50,No,18,NaN,NaN,No,0,No,7,No,88
2581,Target Absent,Lineup,,,NaN,No,100,Yes,91,No,100,Yes,82,No,100,No,100
2582,Target Present,Showup,,Yes,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2583,Target Absent,Lineup,,,NaN,Yes,70,No,50,No,50,No,50,No,49,No,50
2584,Target Present,Lineup,pos 3,Yes,50,No,50,No,60,NaN,NaN,No,70,No,81,No,90
2585,Target Absent,Lineup,,,NaN,No,51,Yes,45,No,66,Yes,63,No,89,No,95
2586,Target Present,Lineup,pos 2,No,30,No,33,NaN,NaN,No,100,No,28,No,100,No,100
2587,Target Present,Showup,,Yes,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2588,Target Present,Lineup,pos 4,Yes,100,No,94,No,83,No,98,NaN,NaN,No,92,No,93
2592,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2593,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2594,Target Absent,Showup,,,NaN,No,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2595,Target Absent,Showup,,,NaN,No,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2596,Target Present,Showup,,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2597,Target Present,Lineup,pos 5,Yes,58,No,30,No,64,No,31,Yes,51,NaN,NaN,No,71
2598,Target Present,Showup,,Yes,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2599,Target Absent,Lineup,,,NaN,No,70,No,80,No,60,No,61,No,95,No,90
2600,Target Absent,Lineup,,,NaN,No,100,No,100,Yes,61,No,97,No,71,Yes,20
2601,Target Absent,Showup,,,NaN,No,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2602,Target Absent,Showup,,,NaN,Yes,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2603,Target Present,Lineup,pos 5,No,60,No,60,No,83,No,71,Yes,86,NaN,NaN,No,81
2604,Target Absent,Lineup,,,NaN,Yes,51,No,81,No,60,No,81,No,60,No,65
2605,Target Present,Lineup,pos 6,Yes,55,No,30,No,51,No,9,No,81,No,10,NaN,NaN
2606,Target Absent,Lineup,,,NaN,No,86,No,36,No,85,No,100,No,95,No,100
2607,Target Absent,Lineup,,,NaN,No,20,No,80,No,10,No,90,No,80,Yes,30
2608,Target Present,Showup,,Yes,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2609,Target Present,Lineup,pos 1,Yes,84,NaN,NaN,No,39,No,35,No,46,Yes,58,No,4
2610,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2611,Target Absent,Showup,,,NaN,No,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2613,Target Present,Lineup,pos 6,Yes,100,No,80,No,75,No,100,No,61,No,41,NaN,NaN
2615,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2616,Target Present,Showup,,Yes,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2617,Target Absent,Showup,,,NaN,No,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2618,Target Present,Showup,,Yes,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2619,Target Present,Lineup,pos 4,Yes,97,No,90,No,71,No,70,NaN,NaN,No,90,No,90
2620,Target Present,Showup,,No,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2623,Target Present,Showup,,Yes,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2624,Target Present,Lineup,pos 2,Yes,51,Yes,76,NaN,NaN,No,100,No,100,No,100,No,100
2625,Target Absent,Showup,,,NaN,Yes,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2626,Target Absent,Showup,,,NaN,Yes,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2627,Target Present,Lineup,pos 2,Yes,66,No,30,NaN,NaN,No,19,No,100,No,100,No,100
2628,Target Present,Lineup,pos 6,No,63,No,72,No,61,No,92,Yes,95,No,100,NaN,NaN
2629,Target Present,Showup,,Yes,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2630,Target Absent,Showup,,,NaN,No,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2631,Target Absent,Lineup,,,NaN,No,80,No,76,No,95,No,78,No,86,Yes,79
2632,Target Absent,Lineup,,,NaN,No,43,No,90,No,70,No,93,No,99,Yes,76
2634,Target Absent,Showup,,,NaN,No,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2635,Target Present,Showup,,Yes,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2636,Target Present,Showup,,Yes,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2637,Target Present,Lineup,pos 4,Yes,81,No,79,No,80,Yes,72,NaN,NaN,No,88,No,85
2638,Target Absent,Lineup,,,NaN,No,31,No,61,No,39,Yes,44,No,34,No,76
2639,Target Present,Lineup,pos 5,Yes,71,Yes,62,No,19,No,9,No,1,NaN,NaN,No,1
2641,Target Absent,Lineup,,,NaN,Yes,10,No,62,Yes,10,No,71,No,81,Yes,10
2642,Target Present,Lineup,pos 1,Yes,91,NaN,NaN,No,100,No,100,No,100,No,100,No,100
2644,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2645,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2646,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2647,Target Absent,Showup,,,NaN,No,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2648,Target Absent,Lineup,,,NaN,No,70,No,81,No,62,No,53,No,53,Yes,53
2649,Target Present,Showup,,Yes,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2650,Target Present,Showup,,Yes,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2651,Target Present,Lineup,pos 1,No,71,NaN,NaN,No,70,No,86,No,55,No,82,No,92
2652,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2653,Target Present,Showup,,No,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2654,Target Absent,Lineup,,,NaN,No,50,Yes,85,No,100,No,100,No,100,No,90
2655,Target Absent,Lineup,,,NaN,No,51,No,82,No,85,No,92,No,60,No,84
2656,Target Present,Lineup,pos 4,Yes,100,No,91,Yes,91,No,100,NaN,NaN,No,100,No,100
2657,Target Absent,Lineup,,,NaN,Yes,0,No,97,No,66,No,99,No,100,No,84
2658,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2659,Target Present,Lineup,pos 4,Yes,90,No,60,No,80,No,100,NaN,NaN,No,100,No,80
2660,Target Absent,Showup,,,NaN,Yes,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2661,Target Present,Lineup,pos 3,No,15,No,35,No,30,NaN,NaN,No,15,No,15,No,20
2662,Target Absent,Showup,,,NaN,Yes,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2663,Target Absent,Lineup,,,NaN,No,77,No,30,No,65,Yes,75,No,58,No,100
2664,Target Present,Lineup,pos 4,Yes,75,No,30,No,100,No,100,NaN,NaN,No,100,No,100
2665,Target Present,Lineup,pos 5,Yes,96,No,70,Yes,65,No,100,No,90,NaN,NaN,No,75
2666,Target Present,Lineup,pos 5,Yes,97,No,94,No,62,No,83,No,75,NaN,NaN,No,83
2667,Target Absent,Showup,,,NaN,No,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2668,Target Absent,Showup,,,NaN,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2669,Target Present,Lineup,pos 6,Yes,90,No,80,No,60,No,100,No,40,No,100,NaN,NaN
2671,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2672,Target Present,Lineup,pos 3,Yes,75,No,87,No,84,NaN,NaN,No,51,Yes,100,No,71
2673,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2674,Target Absent,Showup,,,NaN,Yes,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2675,Target Present,Lineup,pos 6,No,40,No,82,Yes,73,Yes,81,No,82,No,54,NaN,NaN
2676,Target Absent,Lineup,,,NaN,No,100,No,92,No,81,No,85,No,96,No,86
2677,Target Absent,Lineup,,,NaN,No,86,No,25,Yes,9,No,93,No,8,Yes,83
2678,Target Absent,Lineup,,,NaN,No,10,No,100,No,100,No,100,No,40,No,100
2679,Target Absent,Showup,,,NaN,Yes,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2680,Target Absent,Showup,,,NaN,No,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2682,Target Absent,Lineup,,,NaN,No,50,Yes,73,No,81,Yes,93,No,51,No,64
2683,Target Absent,Lineup,,,NaN,No,64,Yes,84,No,89,No,94,No,100,No,59
