Subject;Subject_gender;Subject_age;Subject_language;Subject_nationality;Subject_height;Presentation_order;Target;TP_or_TA;SIM_or_SEQ;Selected_image;Response;Identification_yes_or_no;Rejection_yes_or_no;TP_identification;TA_rejection;Confidence;Response_time;Recognise_chosen;Recognise_other;Seq_image1;Seq_image1_choice;Seq_image1_time;Seq_image2;Seq_image2_choice;Seq_image2_time;Seq_image3;Seq_image3_choice;Seq_image3_time;Seq_image4;Seq_image4_choice;Seq_image4_time;Seq_image5;Seq_image5_choice;Seq_image5_time;Seq_image6;Seq_image6_choice;Seq_image6_time;Seq_image7;Seq_image7_choice;Seq_image7_time;Seq_image8;Seq_image8_choice;Seq_image8_time;Sim_row1_image1;Sim_row1_image2;Sim_row1_image3;Sim_row1_image4;Sim_row2_image1;Sim_row2_image2;Sim_row2_image3;Sim_row2_image4;Distance_actual
841;man;15;Finnish;Finland;169;1;T4;TA;SEQ;no image chosen;1;0;1;NA;1;42;22.172;0;0;T4_Extra.jpg;0;2.149;T4_Foil_2.jpg;0;1.033;T4_Foil_1.jpg;0;2.078;T4_Foil_7.jpg;0;13.811;T4_Foil_5.jpg;0;0.713;T4_Foil_4.jpg;0;0.843;T4_Foil_3.jpg;0;0.784;T4_Foil_6.jpg;0;0.76;NA;NA;NA;NA;NA;NA;NA;NA;60
841;man;15;Finnish;Finland;169;2;T3;TP;SEQ;T3_Correct.jpg;1;1;0;1;NA;85;5.928;0;0;T3_Foil_2.jpg;0;2.7;T3_Foil_1.jpg;0;1.969;T3_Correct.jpg;1;1.259;T3_Foil_3.jpg;0;0;T3_Foil_5.jpg;0;0;T3_Foil_4.jpg;0;0;T3_Foil_7.jpg;0;0;T3_Foil_6.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;5
841;man;15;Finnish;Finland;169;3;T2;TA;SEQ;T2_Extra_T.jpg;0;1;0;NA;0;50;8.767;0;0;T2_Foil_4.jpg;0;3.924;T2_Foil_7.jpg;0;1.138;T2_Foil_6.jpg;0;1.211;T2_Foil_1.jpg;0;1.176;T2_Extra_T.jpg;1;1.318;T2_Foil_2.jpg;0;0;T2_Foil_5.jpg;0;0;T2_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;110
841;man;15;Finnish;Finland;169;4;T1;TP;SEQ;no image chosen;0;0;1;0;NA;0;8.495;0;0;T1_Foil_3.jpg;0;1.299;T1_Foil_2.jpg;0;1.188;T1_Foil_1.jpg;0;0.902;T1_Foil_4.jpg;0;1.033;T1_Correct.jpg;0;0.998;T1_Foil_6.jpg;0;1.045;T1_Foil_5.jpg;0;0.902;T1_Foil_7.jpg;0;1.128;NA;NA;NA;NA;NA;NA;NA;NA;30
842;woman;14;Finnish;Finland;165;1;T4;TA;SEQ;T4_Foil_3.jpg;0;1;0;NA;0;51;18.821;0;0;T4_Extra.jpg;0;3.507;T4_Foil_7.jpg;0;8.139;T4_Foil_6.jpg;0;1.2;T4_Foil_2.jpg;0;1.152;T4_Foil_5.jpg;0;1.188;T4_Foil_4.jpg;0;1.961;T4_Foil_3.jpg;1;1.674;T4_Foil_1.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;50
842;woman;14;Finnish;Finland;165;2;T3;TP;SEQ;T3_Foil_7.jpg;0;1;0;0;NA;27;10.372;0;0;T3_Foil_1.jpg;0;1.996;T3_Foil_4.jpg;0;1.235;T3_Foil_2.jpg;0;1.282;T3_Foil_5.jpg;0;1.164;T3_Foil_7.jpg;1;4.695;T3_Foil_3.jpg;0;0;T3_Correct.jpg;0;0;T3_Foil_6.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;20
842;woman;14;Finnish;Finland;165;3;T2;TP;SEQ;no image chosen;0;0;1;0;NA;25;11.049;0;0;T2_Foil_4.jpg;0;3.496;T2_Foil_1.jpg;0;1.258;T2_Foil_3.jpg;0;0.951;T2_Foil_7.jpg;0;0.903;T2_Foil_5.jpg;0;0.664;T2_Foil_2.jpg;0;0.713;T2_Correct.jpg;0;1.211;T2_Foil_6.jpg;0;1.853;NA;NA;NA;NA;NA;NA;NA;NA;80
842;woman;14;Finnish;Finland;165;4;T1;TP;SEQ;T1_Correct.jpg;1;1;0;1;NA;29;8.092;0;0;T1_Foil_7.jpg;0;2.903;T1_Foil_1.jpg;0;1.555;T1_Foil_4.jpg;0;0.867;T1_Foil_2.jpg;0;1.425;T1_Correct.jpg;1;1.342;T1_Foil_5.jpg;0;0;T1_Foil_3.jpg;0;0;T1_Foil_6.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;35
843;woman;13;Finnish;Finland;157;1;T4;TA;SIM;T4_Foil_5.jpg;0;1;0;NA;0;68;42.607;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_4.jpg;T4_Foil_5.jpg;T4_Foil_3.jpg;T4_Foil_7.jpg;T4_Foil_2.jpg;T4_Foil_6.jpg;T4_Foil_1.jpg;T4_Extra.jpg;45
843;woman;13;Finnish;Finland;157;2;T3;TA;SIM;no image chosen;1;0;1;NA;1;70;21.408;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_4.jpg;T3_Foil_2.jpg;T3_Foil_7.jpg;T3_Foil_3.jpg;T3_Foil_1.jpg;T3_Foil_5.jpg;T3_Extra.jpg;T3_Foil_6.jpg;10
843;woman;13;Finnish;Finland;157;3;T2;TP;SIM;T2_Foil_5.jpg;0;1;0;0;NA;47;8.704;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Correct.jpg;T2_Foil_3.jpg;T2_Foil_6.jpg;T2_Foil_5.jpg;T2_Foil_4.jpg;T2_Foil_2.jpg;T2_Foil_1.jpg;T2_Foil_7.jpg;100
843;woman;13;Finnish;Finland;157;4;T1;TP;SIM;T1_Foil_3.jpg;0;1;0;0;NA;61;25.974;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_6.jpg;T1_Foil_1.jpg;T1_Foil_4.jpg;T1_Foil_2.jpg;T1_Foil_7.jpg;T1_Foil_5.jpg;T1_Correct.jpg;T1_Foil_3.jpg;40
844;woman;12;Finnish;Finland;144;1;T1;TP;SIM;T1_Correct.jpg;1;1;0;1;NA;58;8.989;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_1.jpg;T1_Foil_4.jpg;T1_Foil_6.jpg;T1_Foil_5.jpg;T1_Correct.jpg;T1_Foil_2.jpg;T1_Foil_3.jpg;T1_Foil_7.jpg;40
844;woman;12;Finnish;Finland;144;2;T2;TA;SIM;T2_Foil_1.jpg;0;1;0;NA;0;22;8.741;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_2.jpg;T2_Foil_3.jpg;T2_Foil_1.jpg;T2_Extra_T.jpg;T2_Foil_5.jpg;T2_Foil_6.jpg;T2_Foil_4.jpg;T2_Foil_7.jpg;100
844;woman;12;Finnish;Finland;144;3;T3;TP;SIM;T3_Foil_3.jpg;0;1;0;0;NA;62;4.325;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_4.jpg;T3_Foil_3.jpg;T3_Foil_1.jpg;T3_Correct.jpg;T3_Foil_5.jpg;T3_Foil_2.jpg;T3_Foil_6.jpg;T3_Foil_7.jpg;10
844;woman;12;Finnish;Finland;144;4;T4;TA;SIM;T4_Foil_5.jpg;0;1;0;NA;0;21;17.876;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_2.jpg;T4_Foil_4.jpg;T4_Foil_6.jpg;T4_Foil_7.jpg;T4_Foil_3.jpg;T4_Foil_1.jpg;T4_Extra.jpg;T4_Foil_5.jpg;45
845;woman;21;Finnish;Finland;158;1;T1;TA;SEQ;T1_Foil_2.jpg;0;1;0;NA;0;74;26.989;0;0;T1_Foil_5.jpg;0;9.138;T1_Foil_3.jpg;0;2.939;T1_Extra.jpg;0;1.6;T1_Foil_1.jpg;0;4.241;T1_Foil_6.jpg;0;0.818;T1_Foil_7.jpg;0;0.771;T1_Foil_4.jpg;0;0.781;T1_Foil_2.jpg;1;6.701;NA;NA;NA;NA;NA;NA;NA;NA;45
845;woman;21;Finnish;Finland;158;2;T2;TA;SEQ;no image chosen;1;0;1;NA;1;100;7.143;0;0;T2_Foil_2.jpg;0;1.394;T2_Foil_1.jpg;0;0.853;T2_Extra_T.jpg;0;1.459;T2_Foil_5.jpg;0;0.794;T2_Foil_7.jpg;0;0.616;T2_Foil_4.jpg;0;0.665;T2_Foil_6.jpg;0;0.675;T2_Foil_3.jpg;0;0.687;NA;NA;NA;NA;NA;NA;NA;NA;10
845;woman;21;Finnish;Finland;158;3;T3;TP;SEQ;T3_Correct.jpg;1;1;0;1;NA;80;5.872;0;0;T3_Foil_7.jpg;0;3.241;T3_Foil_4.jpg;0;1.043;T3_Correct.jpg;1;1.588;T3_Foil_2.jpg;0;0;T3_Foil_1.jpg;0;0;T3_Foil_6.jpg;0;0;T3_Foil_5.jpg;0;0;T3_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;100
845;woman;21;Finnish;Finland;158;4;T4;TP;SEQ;T4_Correct.jpg;1;1;0;1;NA;80;13.532;0;0;T4_Foil_4.jpg;0;2.899;T4_Foil_5.jpg;0;1.505;T4_Foil_3.jpg;0;1.043;T4_Foil_1.jpg;0;1.197;T4_Foil_2.jpg;0;2.94;T4_Foil_7.jpg;0;0.984;T4_Foil_6.jpg;0;0.842;T4_Correct.jpg;1;2.122;NA;NA;NA;NA;NA;NA;NA;NA;40
846;woman;32;Finnish;Finland;169;1;T1;TP;SEQ;T1_Foil_1.jpg;0;1;0;0;NA;90;4.945;0;0;T1_Foil_1.jpg;1;4.945;T1_Foil_3.jpg;0;0;T1_Correct.jpg;0;0;T1_Foil_6.jpg;0;0;T1_Foil_7.jpg;0;0;T1_Foil_5.jpg;0;0;T1_Foil_2.jpg;0;0;T1_Foil_4.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;50
846;woman;32;Finnish;Finland;169;2;T2;TA;SEQ;T2_Extra_T.jpg;0;1;0;NA;0;27;14.268;0;0;T2_Foil_3.jpg;0;1.792;T2_Foil_2.jpg;0;1.267;T2_Extra_T.jpg;1;11.209;T2_Foil_1.jpg;0;0;T2_Foil_5.jpg;0;0;T2_Foil_6.jpg;0;0;T2_Foil_4.jpg;0;0;T2_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;20
846;woman;32;Finnish;Finland;169;3;T3;TP;SEQ;T3_Foil_2.jpg;0;1;0;0;NA;54;9.898;0;0;T3_Foil_2.jpg;1;9.898;T3_Foil_4.jpg;0;0;T3_Foil_3.jpg;0;0;T3_Foil_6.jpg;0;0;T3_Correct.jpg;0;0;T3_Foil_1.jpg;0;0;T3_Foil_7.jpg;0;0;T3_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;80
846;woman;32;Finnish;Finland;169;4;T4;TP;SEQ;T4_Correct.jpg;1;1;0;1;NA;84;3.21;0;0;T4_Correct.jpg;1;3.21;T4_Foil_7.jpg;0;0;T4_Foil_3.jpg;0;0;T4_Foil_6.jpg;0;0;T4_Foil_1.jpg;0;0;T4_Foil_5.jpg;0;0;T4_Foil_4.jpg;0;0;T4_Foil_2.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;35
848;woman;34;Finnish;Finland;127;1;T2;TA;SIM;T2_Extra_T.jpg;0;1;0;NA;0;50;9.379;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_3.jpg;T2_Foil_5.jpg;T2_Extra_T.jpg;T2_Foil_6.jpg;T2_Foil_2.jpg;T2_Foil_1.jpg;T2_Foil_7.jpg;T2_Foil_4.jpg;10
848;woman;34;Finnish;Finland;127;2;T4;TA;SIM;T4_Extra.jpg;0;1;0;NA;0;21;5.822;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_6.jpg;T4_Foil_7.jpg;T4_Extra.jpg;T4_Foil_5.jpg;T4_Foil_4.jpg;T4_Foil_3.jpg;T4_Foil_2.jpg;T4_Foil_1.jpg;40
848;woman;34;Finnish;Finland;127;3;T1;TA;SIM;no image chosen;1;0;1;NA;1;41;4.138;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_5.jpg;T1_Foil_1.jpg;T1_Foil_7.jpg;T1_Foil_2.jpg;T1_Extra.jpg;T1_Foil_4.jpg;T1_Foil_3.jpg;T1_Foil_6.jpg;45
848;woman;34;Finnish;Finland;127;4;T3;TP;SIM;T3_Foil_6.jpg;0;1;0;0;NA;47;6.359;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_6.jpg;T3_Foil_2.jpg;T3_Foil_7.jpg;T3_Correct.jpg;T3_Foil_1.jpg;T3_Foil_3.jpg;T3_Foil_4.jpg;T3_Foil_5.jpg;100
849;woman;14;Finnish;Finland;172;1;T2;TP;SEQ;T2_Correct.jpg;1;1;0;1;NA;61;8.185;0;0;T2_Foil_5.jpg;0;1.926;T2_Foil_6.jpg;0;0.724;T2_Foil_2.jpg;0;0.772;T2_Foil_1.jpg;0;0.89;T2_Foil_4.jpg;0;1.603;T2_Foil_3.jpg;0;0.749;T2_Correct.jpg;1;1.521;T2_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;20
849;woman;14;Finnish;Finland;172;2;T4;TA;SEQ;T4_Foil_5.jpg;0;1;0;NA;0;45;7.394;0;0;T4_Foil_6.jpg;0;1.622;T4_Foil_3.jpg;0;0.773;T4_Foil_1.jpg;0;1.199;T4_Extra.jpg;0;0.736;T4_Foil_2.jpg;0;0.677;T4_Foil_4.jpg;0;0.831;T4_Foil_5.jpg;1;1.556;T4_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;35
849;woman;14;Finnish;Finland;172;3;T1;TA;SEQ;no image chosen;1;0;1;NA;1;0;10.441;0;0;T1_Foil_3.jpg;0;1.594;T1_Foil_2.jpg;0;1.449;T1_Foil_6.jpg;0;1.187;T1_Extra.jpg;0;0.856;T1_Foil_7.jpg;0;0.701;T1_Foil_4.jpg;0;0.724;T1_Foil_5.jpg;0;1.912;T1_Foil_1.jpg;0;2.018;NA;NA;NA;NA;NA;NA;NA;NA;50
849;woman;14;Finnish;Finland;172;4;T3;TA;SEQ;T3_Foil_5.jpg;0;1;0;NA;0;33;4.434;0;0;T3_Foil_6.jpg;0;1.348;T3_Foil_3.jpg;0;0.723;T3_Foil_7.jpg;0;0.57;T3_Foil_5.jpg;1;1.793;T3_Extra.jpg;0;0;T3_Foil_4.jpg;0;0;T3_Foil_2.jpg;0;0;T3_Foil_1.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;80
850;woman;12;Finnish;Finland;156;1;T1;TA;SIM;no image chosen;1;0;1;NA;1;21;31.343;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_7.jpg;T1_Foil_5.jpg;T1_Foil_6.jpg;T1_Extra.jpg;T1_Foil_4.jpg;T1_Foil_1.jpg;T1_Foil_2.jpg;T1_Foil_3.jpg;80
850;woman;12;Finnish;Finland;156;2;T2;TA;SIM;no image chosen;1;0;1;NA;1;36;15.472;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_5.jpg;T2_Foil_2.jpg;T2_Foil_6.jpg;T2_Foil_1.jpg;T2_Extra_T.jpg;T2_Foil_7.jpg;T2_Foil_3.jpg;T2_Foil_4.jpg;50
850;woman;12;Finnish;Finland;156;3;T3;TP;SIM;no image chosen;0;0;1;0;NA;25;10.618;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_5.jpg;T3_Foil_1.jpg;T3_Foil_4.jpg;T3_Foil_7.jpg;T3_Correct.jpg;T3_Foil_6.jpg;T3_Foil_3.jpg;T3_Foil_2.jpg;35
850;woman;12;Finnish;Finland;156;4;T4;TP;SIM;T4_Foil_5.jpg;0;1;0;0;NA;15;3.859;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_1.jpg;T4_Foil_4.jpg;T4_Foil_3.jpg;T4_Correct.jpg;T4_Foil_6.jpg;T4_Foil_7.jpg;T4_Foil_2.jpg;T4_Foil_5.jpg;20
851;man;13;Finnish;Finland;156;1;T1;TP;SEQ;T1_Correct.jpg;1;1;0;1;NA;100;10.904;0;0;T1_Correct.jpg;1;10.904;T1_Foil_6.jpg;0;0;T1_Foil_7.jpg;0;0;T1_Foil_3.jpg;0;0;T1_Foil_2.jpg;0;0;T1_Foil_4.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;90
851;man;13;Finnish;Finland;156;2;T2;TA;SEQ;T2_Extra_T.jpg;0;1;0;NA;0;100;17.561;0;0;T2_Foil_2.jpg;0;4.826;T2_Foil_5.jpg;0;2.316;T2_Foil_6.jpg;0;1.461;T2_Foil_7.jpg;0;1.071;T2_Foil_1.jpg;0;3.705;T2_Foil_3.jpg;0;0.701;T2_Foil_4.jpg;0;1.793;T2_Extra_T.jpg;1;1.688;NA;NA;NA;NA;NA;NA;NA;NA;70
851;man;13;Finnish;Finland;156;3;T3;TP;SEQ;no image chosen;0;0;1;0;NA;100;9.051;0;0;T3_Correct.jpg;0;1.935;T3_Foil_2.jpg;0;0.891;T3_Foil_3.jpg;0;0.903;T3_Foil_6.jpg;0;1.235;T3_Foil_1.jpg;0;0.843;T3_Foil_4.jpg;0;1.07;T3_Foil_7.jpg;0;1.294;T3_Foil_5.jpg;0;0.88;NA;NA;NA;NA;NA;NA;NA;NA;25
851;man;13;Finnish;Finland;156;4;T4;TP;SEQ;T4_Foil_1.jpg;0;1;0;0;NA;50;8.391;0;0;T4_Foil_6.jpg;0;2.977;T4_Foil_1.jpg;1;5.414;T4_Foil_2.jpg;0;0;T4_Foil_3.jpg;0;0;T4_Foil_7.jpg;0;0;T4_Foil_4.jpg;0;0;T4_Correct.jpg;0;0;T4_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;15
852;woman;34;Finnish;Finland;172;1;T1;TA;SEQ;no image chosen;1;0;1;NA;1;0;24.17;0;0;T1_Foil_1.jpg;0;11.969;T1_Foil_7.jpg;0;2.09;T1_Extra.jpg;0;1.841;T1_Foil_4.jpg;0;1.556;T1_Foil_6.jpg;0;2.281;T1_Foil_2.jpg;0;2.258;T1_Foil_3.jpg;0;1.2;T1_Foil_5.jpg;0;0.975;NA;NA;NA;NA;NA;NA;NA;NA;100
852;woman;34;Finnish;Finland;172;2;T2;TP;SEQ;no image chosen;0;0;1;0;NA;0;25.096;0;0;T2_Foil_7.jpg;0;10.01;T2_Foil_5.jpg;0;4.845;T2_Foil_1.jpg;0;1.259;T2_Foil_6.jpg;0;1.307;T2_Foil_4.jpg;0;1.046;T2_Foil_2.jpg;0;1.188;T2_Correct.jpg;0;4.478;T2_Foil_3.jpg;0;0.963;NA;NA;NA;NA;NA;NA;NA;NA;45
852;woman;34;Finnish;Finland;172;3;T3;TP;SEQ;T3_Correct.jpg;1;1;0;1;NA;60;10.055;0;0;T3_Foil_7.jpg;0;3.563;T3_Foil_2.jpg;0;1.402;T3_Foil_1.jpg;0;1.297;T3_Foil_3.jpg;0;1.415;T3_Foil_6.jpg;0;1.081;T3_Correct.jpg;1;1.297;T3_Foil_4.jpg;0;0;T3_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;40
852;woman;34;Finnish;Finland;172;4;T4;TA;SEQ;T4_Extra.jpg;0;1;0;NA;0;40;10.674;0;0;T4_Foil_3.jpg;0;2.558;T4_Foil_1.jpg;0;1.532;T4_Foil_2.jpg;0;1.248;T4_Foil_4.jpg;0;3.362;T4_Extra.jpg;1;1.974;T4_Foil_6.jpg;0;0;T4_Foil_5.jpg;0;0;T4_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;10
853;woman;50;Finnish;Finland;156;1;T1;TP;SEQ;T1_Foil_6.jpg;0;1;0;0;NA;47;25.352;0;0;T1_Foil_6.jpg;1;25.352;T1_Foil_5.jpg;0;0;T1_Foil_3.jpg;0;0;T1_Foil_2.jpg;0;0;T1_Foil_7.jpg;0;0;T1_Correct.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Foil_4.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;110
853;woman;50;Finnish;Finland;156;2;T2;TP;SEQ;T2_Correct.jpg;1;1;0;1;NA;42;11.859;0;0;T2_Foil_3.jpg;0;2.999;T2_Foil_1.jpg;0;6.209;T2_Correct.jpg;1;2.651;T2_Foil_7.jpg;0;0;T2_Foil_5.jpg;0;0;T2_Foil_6.jpg;0;0;T2_Foil_2.jpg;0;0;T2_Foil_4.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;60
853;woman;50;Finnish;Finland;156;3;T3;TA;SEQ;T3_Foil_3.jpg;0;1;0;NA;0;0;19.903;0;0;T3_Foil_2.jpg;0;5.863;T3_Extra.jpg;0;1.557;T3_Foil_3.jpg;1;12.483;T3_Foil_1.jpg;0;0;T3_Foil_4.jpg;0;0;T3_Foil_6.jpg;0;0;T3_Foil_5.jpg;0;0;T3_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;30
853;woman;50;Finnish;Finland;156;4;T4;TP;SEQ;T4_Foil_1.jpg;0;1;0;0;NA;0;21.31;0;0;T4_Foil_6.jpg;0;4.408;T4_Correct.jpg;0;2.784;T4_Foil_5.jpg;0;5.207;T4_Foil_2.jpg;0;1.236;T4_Foil_3.jpg;0;1.795;T4_Foil_1.jpg;1;5.88;T4_Foil_4.jpg;0;0;T4_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;5
854;woman;11;Finnish;Finland;157;1;T3;TA;SEQ;T3_Foil_1.jpg;0;1;0;NA;0;98;20.82;0;0;T3_Foil_1.jpg;1;20.82;T3_Foil_2.jpg;0;0;T3_Foil_4.jpg;0;0;T3_Foil_7.jpg;0;0;T3_Foil_5.jpg;0;0;T3_Extra.jpg;0;0;T3_Foil_6.jpg;0;0;T3_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;35
854;woman;11;Finnish;Finland;157;2;T1;TA;SEQ;T1_Foil_6.jpg;0;1;0;NA;0;74;12.845;0;0;T1_Foil_3.jpg;0;4.36;T1_Foil_1.jpg;0;6.927;T1_Foil_6.jpg;1;1.558;T1_Foil_2.jpg;0;0;T1_Foil_5.jpg;0;0;T1_Foil_7.jpg;0;0;T1_Extra.jpg;0;0;T1_Foil_4.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;80
854;woman;11;Finnish;Finland;157;3;T4;TP;SEQ;T4_Foil_2.jpg;0;1;0;0;NA;65;16.695;0;0;T4_Foil_4.jpg;0;7.409;T4_Foil_6.jpg;0;0.962;T4_Foil_1.jpg;0;1.88;T4_Foil_7.jpg;0;2.912;T4_Correct.jpg;0;1.261;T4_Foil_2.jpg;1;2.271;T4_Foil_5.jpg;0;0;T4_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;20
854;woman;11;Finnish;Finland;157;4;T2;TA;SEQ;T2_Extra_T.jpg;0;1;0;NA;0;76;21.878;0;0;T2_Foil_6.jpg;0;9.892;T2_Foil_4.jpg;0;1.607;T2_Foil_1.jpg;0;1.485;T2_Foil_2.jpg;0;1.452;T2_Foil_5.jpg;0;1.651;T2_Foil_3.jpg;0;1.974;T2_Foil_7.jpg;0;2.069;T2_Extra_T.jpg;1;1.748;NA;NA;NA;NA;NA;NA;NA;NA;50
855;man;45;Finnish;Finland;182;1;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;15;16.009;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_4.jpg;T3_Correct.jpg;T3_Foil_3.jpg;T3_Foil_1.jpg;T3_Foil_2.jpg;T3_Foil_6.jpg;T3_Foil_7.jpg;T3_Foil_5.jpg;25
855;man;45;Finnish;Finland;182;2;T1;TA;SIM;no image chosen;1;0;1;NA;1;7;25.507;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_7.jpg;T1_Foil_4.jpg;T1_Foil_5.jpg;T1_Extra.jpg;T1_Foil_1.jpg;T1_Foil_6.jpg;T1_Foil_3.jpg;T1_Foil_2.jpg;90
855;man;45;Finnish;Finland;182;3;T4;TA;SIM;no image chosen;1;0;1;NA;1;11;15.828;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_6.jpg;T4_Foil_4.jpg;T4_Extra.jpg;T4_Foil_2.jpg;T4_Foil_1.jpg;T4_Foil_7.jpg;T4_Foil_3.jpg;T4_Foil_5.jpg;15
855;man;45;Finnish;Finland;182;4;T2;TA;SIM;T2_Extra_T.jpg;0;1;0;NA;0;4;20.5;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_7.jpg;T2_Foil_4.jpg;T2_Extra_T.jpg;T2_Foil_3.jpg;T2_Foil_2.jpg;T2_Foil_1.jpg;T2_Foil_5.jpg;T2_Foil_6.jpg;70
856;man;10;Swedish;Sweden;141;1;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;35;13.842;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_4.jpg;T3_Correct.jpg;T3_Foil_5.jpg;T3_Foil_3.jpg;T3_Foil_2.jpg;T3_Foil_1.jpg;T3_Foil_7.jpg;T3_Foil_6.jpg;40
