ExperimentId,ParticipantId,SexId,Age,EthnicityId,StartDate,EndDate,TrialNumber,"Approximately what percentage of the students in the high school you attended were ""South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan )"" / ""White""?","How many ""South Asian"" / ""White"") friends did you have in High School?","Approximately what percentage of the people in the neighborhood in which you grew up were ""South Asian"" / ""White""","In an average week's time, approximately how many ""South Asian"" / ""White"" people do you have conversations with?","In your area, how many ""South Asians"" / ""Whites"" do you know on a first name basis who also know you on a first name basis?","Of your nine closest friends, how many are ""South Asian"" / ""White""","How many times have you gone out with or dated a ""South Asian"" / ""White"") person?","Approximately what percentage of the people that you view / interact with on social media are ""South Asian"" / ""White""","Approximately what percentage of the people that you watch in TV programmes / movies are ""South Asian"" / ""White""","The crime video played smoothly (played all the way through, did not buffer etc.)",The sequence of faces was displayed clearly (loaded promptly etc.),"MyRace (""How would you describe YOUR OWN race / ethnicity?"")",ParticipantPerpetrator present (yes/no),Face picked,Confidence,Face1.jpeg,Face2.jpeg,Face3.jpeg,Face4.jpeg,Face5.jpeg,Face6.jpeg,AttentionCheck,Face (.jpeg) picked,Correct,SaidAbsentorPresent,TargetPresent,IDResponse,CrimeWatched,PerpRace,SubjectRace,OwnRace,LineupType,AttentionCheckCorrect,CorrectSubjectRace,Include
123,a0e956fb-2cd4-4b07-8668-0128625d199d,F,19,caucasian,07/03/2018,07/03/2018,4,1,4,1,9,5,2,0,3,2,5,5,White British,yes,6,60,4,1,2,5,3,6,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
123,a0e956fb-2cd4-4b07-8668-0128625d199d,F,19,caucasian,07/03/2018,07/03/2018,5,1,4,1,9,5,2,0,3,2,5,5,White British,no,,80,6,1,4,5,2,3,car,absent,1,absent,no,reject,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
123,a0e956fb-2cd4-4b07-8668-0128625d199d,F,19,caucasian,07/03/2018,07/03/2018,6,1,4,1,9,5,2,0,3,2,5,5,White British,no,,50,1,2,3,4,6,5,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
123,a0e956fb-2cd4-4b07-8668-0128625d199d,F,19,caucasian,07/03/2018,07/03/2018,7,1,4,1,9,5,2,0,3,2,5,5,White British,no,,60,6,1,2,4,5,3,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
123,a0e956fb-2cd4-4b07-8668-0128625d199d,F,19,caucasian,07/03/2018,07/03/2018,8,1,4,1,9,5,2,0,3,2,5,5,White British,yes,6,70,1,4,3,2,5,6,laptop,6,1,present,yes,perpetrator,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
234,f68be867-bc5e-4345-b8c9-efed0fb0938e,F,20,caucasian,16/03/2018,16/03/2018,1,2,4,1,0,5,1,0,1,0,5,5,White British,yes,4,50,3,2,4,6,1,5,laptop,6,0,present,no,foil,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
234,f68be867-bc5e-4345-b8c9-efed0fb0938e,F,20,caucasian,16/03/2018,16/03/2018,2,2,4,1,0,5,1,0,1,0,5,5,White British,no,,70,1,3,4,5,6,2,laptop,absent,1,absent,no,reject,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
234,f68be867-bc5e-4345-b8c9-efed0fb0938e,F,20,caucasian,16/03/2018,16/03/2018,3,2,4,1,0,5,1,0,1,0,5,5,White British,yes,2,80,3,6,5,2,4,1,burglary,6,1,present,yes,perpetrator,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
234,f68be867-bc5e-4345-b8c9-efed0fb0938e,F,20,caucasian,16/03/2018,16/03/2018,4,2,4,1,0,5,1,0,1,0,5,5,White British,no,,100,2,6,3,1,5,4,car,absent,1,absent,no,reject,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
234,f68be867-bc5e-4345-b8c9-efed0fb0938e,F,20,caucasian,16/03/2018,16/03/2018,5,2,4,1,0,5,1,0,1,0,5,5,White British,yes,1,60,6,4,3,2,1,5,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
234,f68be867-bc5e-4345-b8c9-efed0fb0938e,F,20,caucasian,16/03/2018,16/03/2018,6,2,4,1,0,5,1,0,1,0,5,5,White British,yes,5,90,5,4,3,1,6,2,burglary,6,1,present,yes,perpetrator,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
234,f68be867-bc5e-4345-b8c9-efed0fb0938e,F,20,caucasian,16/03/2018,16/03/2018,7,2,4,1,0,5,1,0,1,0,5,5,White British,no,,70,5,3,4,2,6,1,car,absent,1,absent,no,reject,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
234,f68be867-bc5e-4345-b8c9-efed0fb0938e,F,20,caucasian,16/03/2018,16/03/2018,8,2,4,1,0,5,1,0,1,0,5,5,White British,no,,50,5,6,4,1,3,2,drinkspiking,absent,0,absent,yes,reject,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
133,a3f00df7-74be-433f-8789-9f32dbacbb19,M,19,caucasian,07/03/2018,07/03/2018,1,2,2,0,2,1,0,0,0,1,5,5,White British,yes,1,60,2,6,1,4,3,5,laptop,2,0,present,no,foil,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
133,a3f00df7-74be-433f-8789-9f32dbacbb19,M,19,caucasian,07/03/2018,07/03/2018,2,2,2,0,2,1,0,0,0,1,5,5,White British,no,,70,5,1,4,2,6,3,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
133,a3f00df7-74be-433f-8789-9f32dbacbb19,M,19,caucasian,07/03/2018,07/03/2018,3,2,2,0,2,1,0,0,0,1,5,5,White British,no,,70,4,6,3,5,2,1,drinkspiking,absent,0,absent,yes,reject,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
133,a3f00df7-74be-433f-8789-9f32dbacbb19,M,19,caucasian,07/03/2018,07/03/2018,4,2,2,0,2,1,0,0,0,1,5,5,White British,yes,3,60,4,1,5,6,3,2,laptop,5,0,present,no,foil,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
133,a3f00df7-74be-433f-8789-9f32dbacbb19,M,19,caucasian,07/03/2018,07/03/2018,5,2,2,0,2,1,0,0,0,1,5,5,White British,no,,60,6,5,1,3,4,2,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
133,a3f00df7-74be-433f-8789-9f32dbacbb19,M,19,caucasian,07/03/2018,07/03/2018,6,2,2,0,2,1,0,0,0,1,5,5,White British,yes,4,100,3,4,1,6,5,2,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
133,a3f00df7-74be-433f-8789-9f32dbacbb19,M,19,caucasian,07/03/2018,07/03/2018,7,2,2,0,2,1,0,0,0,1,5,5,White British,no,,50,6,3,5,2,1,4,car,absent,0,absent,yes,reject,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
133,a3f00df7-74be-433f-8789-9f32dbacbb19,M,19,caucasian,07/03/2018,07/03/2018,8,2,2,0,2,1,0,0,0,1,5,5,White British,yes,3,100,4,2,6,5,1,3,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
208,2b225f56-a8ce-4d39-a3ea-a6ab110b312d,F,19,caucasian,14/03/2018,14/03/2018,1,0,1,0,5,2,0,0,0,0,5,5,White British,yes,5,70,4,1,3,2,6,5,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
208,2b225f56-a8ce-4d39-a3ea-a6ab110b312d,F,19,caucasian,14/03/2018,14/03/2018,2,0,1,0,5,2,0,0,0,0,5,5,White British,no,,50,4,2,3,6,1,5,laptop,absent,1,absent,no,reject,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
208,2b225f56-a8ce-4d39-a3ea-a6ab110b312d,F,19,caucasian,14/03/2018,14/03/2018,3,0,1,0,5,2,0,0,0,0,5,5,White British,yes,5,60,5,6,3,1,4,2,drinkspiking,4,0,present,yes,foil,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
208,2b225f56-a8ce-4d39-a3ea-a6ab110b312d,F,19,caucasian,14/03/2018,14/03/2018,4,0,1,0,5,2,0,0,0,0,5,5,White British,yes,6,90,4,1,5,2,3,6,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
208,2b225f56-a8ce-4d39-a3ea-a6ab110b312d,F,19,caucasian,14/03/2018,14/03/2018,5,0,1,0,5,2,0,0,0,0,5,5,White British,no,,70,2,3,6,5,4,1,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
208,2b225f56-a8ce-4d39-a3ea-a6ab110b312d,F,19,caucasian,14/03/2018,14/03/2018,6,0,1,0,5,2,0,0,0,0,5,5,White British,yes,4,60,6,4,5,3,2,1,laptop,3,0,present,no,foil,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
208,2b225f56-a8ce-4d39-a3ea-a6ab110b312d,F,19,caucasian,14/03/2018,14/03/2018,7,0,1,0,5,2,0,0,0,0,5,5,White British,yes,3,90,5,4,6,2,1,3,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
208,2b225f56-a8ce-4d39-a3ea-a6ab110b312d,F,19,caucasian,14/03/2018,14/03/2018,8,0,1,0,5,2,0,0,0,0,5,5,White British,no,,70,5,1,4,2,6,3,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
193,8e5cfd30-6b27-4445-9248-7e10052d5337,F,20,caucasian,12/03/2018,12/03/2018,1,0,0,0,0,0,0,0,0,0,5,5,White British,no,,80,1,3,6,4,5,2,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
193,8e5cfd30-6b27-4445-9248-7e10052d5337,F,20,caucasian,12/03/2018,12/03/2018,2,0,0,0,0,0,0,0,0,0,5,5,White British,no,,70,4,1,3,6,5,2,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
193,8e5cfd30-6b27-4445-9248-7e10052d5337,F,20,caucasian,12/03/2018,12/03/2018,3,0,0,0,0,0,0,0,0,0,5,5,White British,yes,2,80,5,6,2,4,1,3,laptop,6,1,present,yes,perpetrator,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
193,8e5cfd30-6b27-4445-9248-7e10052d5337,F,20,caucasian,12/03/2018,12/03/2018,4,0,0,0,0,0,0,0,0,0,5,5,White British,yes,4,50,6,2,3,5,1,4,drinkspiking,5,0,present,no,foil,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
193,8e5cfd30-6b27-4445-9248-7e10052d5337,F,20,caucasian,12/03/2018,12/03/2018,5,0,0,0,0,0,0,0,0,0,5,5,White British,yes,6,100,4,5,2,3,1,6,laptop,6,1,present,yes,perpetrator,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
193,8e5cfd30-6b27-4445-9248-7e10052d5337,F,20,caucasian,12/03/2018,12/03/2018,6,0,0,0,0,0,0,0,0,0,5,5,White British,yes,3,90,3,1,6,2,5,4,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
193,8e5cfd30-6b27-4445-9248-7e10052d5337,F,20,caucasian,12/03/2018,12/03/2018,7,0,0,0,0,0,0,0,0,0,5,5,White British,yes,6,80,6,1,3,5,4,2,car,2,0,present,yes,foil,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
193,8e5cfd30-6b27-4445-9248-7e10052d5337,F,20,caucasian,12/03/2018,12/03/2018,8,0,0,0,0,0,0,0,0,0,5,5,White British,no,,60,6,1,2,5,4,3,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
192,705780c1-509d-4745-9ec1-978e0413b0cf,F,20,caucasian,12/03/2018,12/03/2018,1,0,0,0,1,1,0,0,0,0,5,5,White British,yes,3,50,6,4,5,3,2,1,drinkspiking,5,0,present,yes,foil,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
192,705780c1-509d-4745-9ec1-978e0413b0cf,F,20,caucasian,12/03/2018,12/03/2018,2,0,0,0,1,1,0,0,0,0,5,5,White British,yes,2,60,2,6,5,3,4,1,laptop,6,1,present,yes,perpetrator,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
192,705780c1-509d-4745-9ec1-978e0413b0cf,F,20,caucasian,12/03/2018,12/03/2018,3,0,0,0,1,1,0,0,0,0,5,5,White British,no,,80,5,1,6,3,2,4,car,absent,1,absent,no,reject,car,south_asian,caucasian,otherRace,static,yes,yes,yes
192,705780c1-509d-4745-9ec1-978e0413b0cf,F,20,caucasian,12/03/2018,12/03/2018,4,0,0,0,1,1,0,0,0,0,5,5,White British,no,,60,2,1,4,5,6,3,car,absent,1,absent,no,reject,car,caucasian,caucasian,ownRace,static,yes,yes,yes
192,705780c1-509d-4745-9ec1-978e0413b0cf,F,20,caucasian,12/03/2018,12/03/2018,5,0,0,0,1,1,0,0,0,0,5,5,White British,yes,1,50,6,3,5,4,1,2,burglary,6,0,present,no,foil,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
192,705780c1-509d-4745-9ec1-978e0413b0cf,F,20,caucasian,12/03/2018,12/03/2018,6,0,0,0,1,1,0,0,0,0,5,5,White British,yes,6,50,5,3,6,4,1,2,burglary,2,0,present,no,foil,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
192,705780c1-509d-4745-9ec1-978e0413b0cf,F,20,caucasian,12/03/2018,12/03/2018,7,0,0,0,1,1,0,0,0,0,5,5,White British,yes,4,40,3,4,1,6,2,5,laptop,6,1,present,yes,perpetrator,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
192,705780c1-509d-4745-9ec1-978e0413b0cf,F,20,caucasian,12/03/2018,12/03/2018,8,0,0,0,1,1,0,0,0,0,5,5,White British,no,,60,6,3,2,1,4,5,drinkspiking,absent,0,absent,yes,reject,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
200,40f19707-fb7c-4726-a318-b0a79eaaa83d,F,19,caucasian,12/03/2018,12/03/2018,1,3,4,6,1,0,0,0,1,1,5,5,White other,yes,5,40,6,2,3,1,4,5,drinkspiking,4,0,present,no,foil,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
200,40f19707-fb7c-4726-a318-b0a79eaaa83d,F,19,caucasian,12/03/2018,12/03/2018,2,3,4,6,1,0,0,0,1,1,5,5,White other,yes,2,70,1,6,4,2,3,5,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
200,40f19707-fb7c-4726-a318-b0a79eaaa83d,F,19,caucasian,12/03/2018,12/03/2018,3,3,4,6,1,0,0,0,1,1,5,5,White other,yes,1,90,6,4,3,2,1,5,burglary,6,1,present,yes,perpetrator,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
200,40f19707-fb7c-4726-a318-b0a79eaaa83d,F,19,caucasian,12/03/2018,12/03/2018,4,3,4,6,1,0,0,0,1,1,5,5,White other,yes,1,100,6,3,1,4,5,2,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
200,40f19707-fb7c-4726-a318-b0a79eaaa83d,F,19,caucasian,12/03/2018,12/03/2018,5,3,4,6,1,0,0,0,1,1,5,5,White other,no,,90,5,3,6,2,1,4,burglary,absent,0,absent,yes,reject,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
200,40f19707-fb7c-4726-a318-b0a79eaaa83d,F,19,caucasian,12/03/2018,12/03/2018,6,3,4,6,1,0,0,0,1,1,5,5,White other,no,,90,4,1,2,6,5,3,laptop,absent,1,absent,no,reject,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
200,40f19707-fb7c-4726-a318-b0a79eaaa83d,F,19,caucasian,12/03/2018,12/03/2018,7,3,4,6,1,0,0,0,1,1,5,5,White other,no,,100,2,5,6,1,3,4,laptop,absent,1,absent,no,reject,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
200,40f19707-fb7c-4726-a318-b0a79eaaa83d,F,19,caucasian,12/03/2018,12/03/2018,8,3,4,6,1,0,0,0,1,1,5,5,White other,no,,70,5,1,2,3,6,4,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
110,adfc63e4-d400-4739-8ef1-d8fadc6eec2f,F,19,caucasian,05/03/2018,05/03/2018,1,0,1,0,1,1,0,0,1,2,5,5,White British,yes,5,60,2,5,3,4,6,1,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,static,yes,yes,yes
110,adfc63e4-d400-4739-8ef1-d8fadc6eec2f,F,19,caucasian,05/03/2018,05/03/2018,2,0,1,0,1,1,0,0,1,2,5,5,White British,no,,70,6,1,3,5,2,4,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
110,adfc63e4-d400-4739-8ef1-d8fadc6eec2f,F,19,caucasian,05/03/2018,05/03/2018,3,0,1,0,1,1,0,0,1,2,5,5,White British,yes,1,60,6,3,2,5,1,4,laptop,6,1,present,yes,perpetrator,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
110,adfc63e4-d400-4739-8ef1-d8fadc6eec2f,F,19,caucasian,05/03/2018,05/03/2018,4,0,1,0,1,1,0,0,1,2,5,5,White British,no,,80,4,2,3,6,1,5,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
110,adfc63e4-d400-4739-8ef1-d8fadc6eec2f,F,19,caucasian,05/03/2018,05/03/2018,5,0,1,0,1,1,0,0,1,2,5,5,White British,no,,90,5,6,1,2,4,3,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
110,adfc63e4-d400-4739-8ef1-d8fadc6eec2f,F,19,caucasian,05/03/2018,05/03/2018,6,0,1,0,1,1,0,0,1,2,5,5,White British,no,,80,2,5,3,4,1,6,laptop,absent,0,absent,yes,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
110,adfc63e4-d400-4739-8ef1-d8fadc6eec2f,F,19,caucasian,05/03/2018,05/03/2018,7,0,1,0,1,1,0,0,1,2,5,5,White British,yes,2,40,1,6,5,4,2,3,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,static,yes,yes,yes
110,adfc63e4-d400-4739-8ef1-d8fadc6eec2f,F,19,caucasian,05/03/2018,05/03/2018,8,0,1,0,1,1,0,0,1,2,5,5,White British,yes,5,20,4,3,1,6,5,2,drinkspiking,5,0,present,no,foil,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
181,9f797d74-98f7-4b98-98f8-2b6a2a0bf064,F,19,caucasian,09/03/2018,09/03/2018,1,5,9,9,4,3,0,0,0,4,5,5,White British,yes,5,70,4,3,2,1,6,5,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
181,9f797d74-98f7-4b98-98f8-2b6a2a0bf064,F,19,caucasian,09/03/2018,09/03/2018,2,5,9,9,4,3,0,0,0,4,5,5,White British,no,,50,1,5,4,3,6,2,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
181,9f797d74-98f7-4b98-98f8-2b6a2a0bf064,F,19,caucasian,09/03/2018,09/03/2018,3,5,9,9,4,3,0,0,0,4,5,5,White British,no,,60,4,5,3,6,2,1,laptop,absent,1,absent,no,reject,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
181,9f797d74-98f7-4b98-98f8-2b6a2a0bf064,F,19,caucasian,09/03/2018,09/03/2018,4,5,9,9,4,3,0,0,0,4,5,5,White British,yes,5,50,1,4,2,5,6,3,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
181,9f797d74-98f7-4b98-98f8-2b6a2a0bf064,F,19,caucasian,09/03/2018,09/03/2018,5,5,9,9,4,3,0,0,0,4,5,5,White British,yes,1,60,1,4,3,5,2,6,car,1,0,present,yes,foil,car,caucasian,caucasian,ownRace,static,yes,yes,yes
181,9f797d74-98f7-4b98-98f8-2b6a2a0bf064,F,19,caucasian,09/03/2018,09/03/2018,6,5,9,9,4,3,0,0,0,4,5,5,White British,no,,50,6,4,1,5,3,2,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
181,9f797d74-98f7-4b98-98f8-2b6a2a0bf064,F,19,caucasian,09/03/2018,09/03/2018,7,5,9,9,4,3,0,0,0,4,5,5,White British,no,,70,2,6,3,1,5,4,laptop,absent,1,absent,no,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
181,9f797d74-98f7-4b98-98f8-2b6a2a0bf064,F,19,caucasian,09/03/2018,09/03/2018,8,5,9,9,4,3,0,0,0,4,5,5,White British,no,,60,4,1,3,5,6,2,car,absent,0,absent,yes,reject,car,south_asian,caucasian,otherRace,static,yes,yes,yes
209,96bd4c09-8562-42d0-8d0f-fdc80cfa066e,F,21,caucasian,14/03/2018,14/03/2018,1,0,1,0,5,2,0,0,0,0,5,5,White Irish,no,,90,4,1,5,2,3,6,drinkspiking,absent,1,absent,no,reject,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
209,96bd4c09-8562-42d0-8d0f-fdc80cfa066e,F,21,caucasian,14/03/2018,14/03/2018,2,0,1,0,5,2,0,0,0,0,5,5,White Irish,yes,6,60,4,5,2,1,3,6,laptop,6,1,present,yes,perpetrator,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
209,96bd4c09-8562-42d0-8d0f-fdc80cfa066e,F,21,caucasian,14/03/2018,14/03/2018,3,0,1,0,5,2,0,0,0,0,5,5,White Irish,no,,80,5,4,6,2,1,3,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
209,96bd4c09-8562-42d0-8d0f-fdc80cfa066e,F,21,caucasian,14/03/2018,14/03/2018,4,0,1,0,5,2,0,0,0,0,5,5,White Irish,no,,100,2,4,1,6,3,5,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
209,96bd4c09-8562-42d0-8d0f-fdc80cfa066e,F,21,caucasian,14/03/2018,14/03/2018,5,0,1,0,5,2,0,0,0,0,5,5,White Irish,yes,1,40,6,2,1,4,5,3,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,static,yes,yes,yes
209,96bd4c09-8562-42d0-8d0f-fdc80cfa066e,F,21,caucasian,14/03/2018,14/03/2018,6,0,1,0,5,2,0,0,0,0,5,5,White Irish,no,,70,5,3,4,6,1,2,car,absent,0,absent,yes,reject,car,caucasian,caucasian,ownRace,static,yes,yes,yes
209,96bd4c09-8562-42d0-8d0f-fdc80cfa066e,F,21,caucasian,14/03/2018,14/03/2018,7,0,1,0,5,2,0,0,0,0,5,5,White Irish,no,,100,4,5,3,1,6,2,laptop,absent,0,absent,yes,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
209,96bd4c09-8562-42d0-8d0f-fdc80cfa066e,F,21,caucasian,14/03/2018,14/03/2018,8,0,1,0,5,2,0,0,0,0,5,5,White Irish,no,,100,4,1,3,5,2,6,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
99,31b3eb23-62eb-4fcf-9009-430c233505b0,F,20,caucasian,05/03/2018,05/03/2018,1,0,0,0,1,1,1,0,0,0,5,4,White British,no,,40,2,4,5,3,6,1,laptop,absent,1,absent,no,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
99,31b3eb23-62eb-4fcf-9009-430c233505b0,F,20,caucasian,05/03/2018,05/03/2018,2,0,0,0,1,1,1,0,0,0,5,4,White British,no,,60,6,4,2,3,5,1,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
99,31b3eb23-62eb-4fcf-9009-430c233505b0,F,20,caucasian,05/03/2018,05/03/2018,3,0,0,0,1,1,1,0,0,0,5,4,White British,yes,4,100,2,4,1,6,5,3,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
99,31b3eb23-62eb-4fcf-9009-430c233505b0,F,20,caucasian,05/03/2018,05/03/2018,4,0,0,0,1,1,1,0,0,0,5,4,White British,yes,1,100,6,5,1,2,3,4,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,static,yes,yes,yes
99,31b3eb23-62eb-4fcf-9009-430c233505b0,F,20,caucasian,05/03/2018,05/03/2018,5,0,0,0,1,1,1,0,0,0,5,4,White British,yes,3,20,4,3,2,5,1,6,laptop,2,0,present,no,foil,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
99,31b3eb23-62eb-4fcf-9009-430c233505b0,F,20,caucasian,05/03/2018,05/03/2018,6,0,0,0,1,1,1,0,0,0,5,4,White British,yes,3,50,5,1,3,4,2,6,drinkspiking,3,0,present,yes,foil,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
99,31b3eb23-62eb-4fcf-9009-430c233505b0,F,20,caucasian,05/03/2018,05/03/2018,7,0,0,0,1,1,1,0,0,0,5,4,White British,yes,2,40,6,2,3,4,1,5,burglary,2,0,present,no,foil,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
99,31b3eb23-62eb-4fcf-9009-430c233505b0,F,20,caucasian,05/03/2018,05/03/2018,8,0,0,0,1,1,1,0,0,0,5,4,White British,yes,3,100,5,3,6,1,2,4,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,static,yes,yes,yes
116,125e3c94-dd77-4dbd-9a5f-04af37cace34,F,19,caucasian,06/03/2018,06/03/2018,1,2,3,1,2,3,1,0,1,1,5,5,White British,no,,60,2,1,5,6,4,3,car,absent,0,absent,yes,reject,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
116,125e3c94-dd77-4dbd-9a5f-04af37cace34,F,19,caucasian,06/03/2018,06/03/2018,2,2,3,1,2,3,1,0,1,1,5,5,White British,yes,1,60,3,5,2,1,4,6,burglary,3,0,present,no,foil,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
116,125e3c94-dd77-4dbd-9a5f-04af37cace34,F,19,caucasian,06/03/2018,06/03/2018,3,2,3,1,2,3,1,0,1,1,5,5,White British,yes,6,70,4,5,2,1,6,3,laptop,3,0,present,no,foil,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
116,125e3c94-dd77-4dbd-9a5f-04af37cace34,F,19,caucasian,06/03/2018,06/03/2018,4,2,3,1,2,3,1,0,1,1,5,5,White British,no,,70,5,4,3,6,1,2,laptop,absent,1,absent,no,reject,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
116,125e3c94-dd77-4dbd-9a5f-04af37cace34,F,19,caucasian,06/03/2018,06/03/2018,5,2,3,1,2,3,1,0,1,1,5,5,White British,yes,3,80,1,3,6,2,5,4,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
116,125e3c94-dd77-4dbd-9a5f-04af37cace34,F,19,caucasian,06/03/2018,06/03/2018,6,2,3,1,2,3,1,0,1,1,5,5,White British,no,,40,5,6,2,4,1,3,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
